,ONTOLOGY,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
GO:0016667,MF,GO:0016667,oxidoreductase activity, acting on a sulfur group of donors,18/2427,86/26522,0.209302325581395,2.28723373674074,3.7946798238666,0.000679921815807091,0.00451392538827485,0.00312790542944393,828271/828272/841082/843560/828273/829251/844010/839355/843864/820984/842337/825817/816248/822003/818481/833992/836286/817854,18
GO:0004197,MF,GO:0004197,cysteine-type endopeptidase activity,14/2427,59/26522,0.23728813559322,2.59305971660626,3.88780875910168,0.000711547742963423,0.00468054799729151,0.00324336585879996,838212/834629/844270/828614/817135/835091/842569/839561/829502/839538/826792/827311/836158/834321,14
GO:0016209,MF,GO:0016209,antioxidant activity,20/2427,102/26522,0.196078431372549,2.14272441568304,3.66979290391263,0.000848351833884337,0.00543096665084883,0.00376336527813352,836531/842368/836533/838016/824073/833954/842909/824802/829251/837304/843864/842337/816248/838652/822003/817715/837405/842652/825483/842910,20
GO:0008131,MF,GO:0008131,primary amine oxidase activity,6/2427,14/26522,0.428571428571429,4.68338336570722,4.37510852262231,0.000917515076137994,0.00582175495213223,0.00403416037202733,816469/835799/831328/829096/826838/842580,6
GO:0005217,MF,GO:0005217,intracellular ligand-gated monoatomic ion channel activity,8/2427,24/26522,0.333333333333333,3.64263150666117,4.11057003608506,0.000936036461882573,0.00588717669447197,0.00407949409056856,830991/834896/834895/817459/817458/817460/819940/819566,8
GO:0016903,MF,GO:0016903,oxidoreductase activity, acting on the aldehyde or oxo group of donors,14/2427,61/26522,0.229508196721311,2.50804136524212,3.74232426907829,0.00101279876461126,0.00626014408815751,0.00433794026221881,839488/843049/832221/822042/841849/836704/838739/823579/819567/837528/844421/817257/824707/838199,14
GO:0030246,MF,GO:0030246,carbohydrate binding,33/2427,208/26522,0.158653846153846,1.73375249595892,3.37174090333683,0.00129028684649586,0.00757700370043785,0.00525045253851085,834541/838719/814765/835391/814762/834538/817180/827635/815950/844307/838179/838184/814763/817223/834539/838181/814766/838420/838721/838716/836383/818491/816281/826706/839125/819804/824018/838182/838195/814767/838723/838180/818910,33
GO:0015294,MF,GO:0015294,solute:monoatomic cation symporter activity,10/2427,39/26522,0.256410256410256,2.80202423589321,3.57417416647112,0.00215731728696445,0.0113829581151888,0.00788777248824652,842975/839902/826973/834574/821531/832703/829820/821416/839185/814817,10
GO:1904680,MF,GO:1904680,peptide transmembrane transporter activity,10/2427,39/26522,0.256410256410256,2.80202423589321,3.57417416647112,0.00215731728696445,0.0113829581151888,0.00788777248824652,837525/834646/842884/6241212/843543/839920/841257/835437/835691/814735,10
GO:0016877,MF,GO:0016877,ligase activity, forming carbon-sulfur bonds,12/2427,52/26522,0.230769230769231,2.52182181230389,3.48622069268495,0.00215911060483358,0.0113829581151888,0.00788777248824652,832820/814974/842748/833655/828484/819767/821677/828287/816686/834630/835604/817562,12
GO:0016860,MF,GO:0016860,intramolecular oxidoreductase activity,13/2427,59/26522,0.220338983050847,2.4078411654201,3.43578910274899,0.00224030708148095,0.011676770285818,0.00809136838421213,818676/843027/824661/844087/839355/814980/824329/842864/838779/819870/843450/822169/817854,13
GO:1901149,MF,GO:1901149,salicylic acid binding,8/2427,28/26522,0.285714285714286,3.12225557713815,3.56590118183695,0.00284144928685258,0.0145522795619521,0.0100839403262738,827931/834545/819567/828492/817715/827710/835598/827833,8
GO:0004467,MF,GO:0004467,long-chain fatty acid-CoA ligase activity,5/2427,12/26522,0.416666666666667,4.55328938332647,3.90735353822749,0.00292102228107938,0.014799533890915,0.0102552741635644,832820/814974/842748/828484/819767,5
GO:0015103,MF,GO:0015103,inorganic anion transmembrane transporter activity,20/2427,114/26522,0.175438596491228,1.91717447719009,3.11460517929367,0.0034079866289499,0.0167181507225235,0.0115847715496309,834353/837852/843976/818479/837327/835085/838678/830806/823713/828255/817844/828638/827626/823707/843820/823641/825050/816783/817490/831199,20
GO:0015267,MF,GO:0015267,channel activity,29/2427,187/26522,0.155080213903743,1.69470021967659,3.02564484667391,0.0034377055496347,0.0167181507225235,0.0115847715496309,830991/834896/834895/840079/817459/817458/841782/838832/829400/817460/821036/819251/834679/823956/826427/819940/827626/819253/821037/817123/818409/839670/819252/817206/824862/818255/821373/819566/839134,29
GO:0022803,MF,GO:0022803,passive transmembrane transporter activity,29/2427,187/26522,0.155080213903743,1.69470021967659,3.02564484667391,0.0034377055496347,0.0167181507225235,0.0115847715496309,830991/834896/834895/840079/817459/817458/841782/838832/829400/817460/821036/819251/834679/823956/826427/819940/827626/819253/821037/817123/818409/839670/819252/817206/824862/818255/821373/819566/839134,29
GO:0022834,MF,GO:0022834,ligand-gated channel activity,11/2427,48/26522,0.229166666666667,2.50430916082956,3.3106579087089,0.00345088745736887,0.0167181507225235,0.0115847715496309,830991/834896/834895/817459/817458/829400/817460/821036/819940/817206/819566,11
GO:0005507,MF,GO:0005507,copper ion binding,29/2427,191/26522,0.151832460732984,1.65920911559959,2.90183411348043,0.00467594368398709,0.0220569185619654,0.0152842480529218,820078/822580/830142/839515/839295/833738/838787/830635/831193/818630/832075/814682/814980/828805/820984/819567/842650/818269/843444/815120/826838/842580/837405/838909/841516/843565/834509/820894/830604,29
GO:0004439,MF,GO:0004439,phosphatidylinositol-4,5-bisphosphate 5-phosphatase activity,5/2427,14/26522,0.357142857142857,3.90281947142269,3.4479577464826,0.00632155341322269,0.0283284612330042,0.0196300869147441,836633/841160/827526/837069/840311,5
GO:0000149,MF,GO:0000149,SNARE binding,15/2427,82/26522,0.182926829268293,1.99900509511894,2.87547949248465,0.0070314190739819,0.0309296164174541,0.0214325463540165,840119/828212/833474/839416/825318/826820/824405/814723/844125/820355/817827/837791/814689/828700/830440,15
GO:0140828,MF,GO:0140828,metal cation:monoatomic cation antiporter activity,12/2427,60/26522,0.2,2.1855789039967,2.91783766567514,0.0074077369069369,0.0321899840137803,0.0223059127277462,828470/831754/824349/844278/831654/844299/842721/835245/842022/814729/824539/821030,12
GO:0005525,MF,GO:0005525,GTP binding,23/2427,148/26522,0.155405405405405,1.69825387810555,2.70347640676054,0.00828894117188185,0.0351666912440194,0.0243686093623683,827574/840293/827427/831319/839230/839242/817223/836623/821724/829589/835574/834847/837438/831569/842782/843598/820600/827706/834549/834766/817658/825402/835297,23
GO:0019001,MF,GO:0019001,guanyl nucleotide binding,23/2427,148/26522,0.155405405405405,1.69825387810555,2.70347640676054,0.00828894117188185,0.0351666912440194,0.0243686093623683,827574/840293/827427/831319/839230/839242/817223/836623/821724/829589/835574/834847/837438/831569/842782/843598/820600/827706/834549/834766/817658/825402/835297,23
GO:0032561,MF,GO:0032561,guanyl ribonucleotide binding,23/2427,148/26522,0.155405405405405,1.69825387810555,2.70347640676054,0.00828894117188185,0.0351666912440194,0.0243686093623683,827574/840293/827427/831319/839230/839242/817223/836623/821724/829589/835574/834847/837438/831569/842782/843598/820600/827706/834549/834766/817658/825402/835297,23
GO:0008061,MF,GO:0008061,chitin binding,5/2427,15/26522,0.333333333333333,3.64263150666117,3.24913921349724,0.00877669275581779,0.0367206652971192,0.0254454290835209,819632/827725/817923/816217/821717,5
GO:0051139,MF,GO:0051139,metal cation:proton antiporter activity,11/2427,54/26522,0.203703703703704,2.22605258740405,2.86227782344457,0.00880886252594771,0.0367206652971192,0.0254454290835209,828470/831754/824349/844278/844299/842721/835245/842022/814729/824539/821030,11
GO:0004575,MF,GO:0004575,sucrose alpha-glucosidase activity,4/2427,10/26522,0.4,4.37115780799341,3.38395210759692,0.00935428509736038,0.0380053714123742,0.0263356607305889,829638/843531/840454/819828,4
GO:0000287,MF,GO:0000287,magnesium ion binding,21/2427,133/26522,0.157894736842105,1.72545702947108,2.66190417737849,0.00947034452353628,0.0380053714123742,0.0263356607305889,841567/822148/842405/826958/821175/820603/830375/834447/839154/827962/843602/842275/837881/828232/821005/831604/829142/838324/843201/820139/831884,21
GO:0031625,MF,GO:0031625,ubiquitin protein ligase binding,11/2427,56/26522,0.196428571428571,2.14655070928248,2.72589734955184,0.0115821586727384,0.0453792774226964,0.0314453775871874,842890/820137/842432/820438/825847/843303/817257/842891/827890/825880/843313,11
