,ONTOLOGY,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
GO:1901264,BP,GO:1901264,carbohydrate derivative transport,14/2105,67/21061,0.208955223880597,2.09064416634169,2.97957806996664,0.00578511131130433,0.0274566317003927,0.0197123783692902,AT1G61800/AT4G28390/AT5G13490/AT2G29940/AT2G02810/AT4G01430/AT1G30400/AT1G14360/AT4G23010/AT5G19980/AT4G05120/AT5G27520/AT2G34660/AT4G39850,14
GO:0060918,BP,GO:0060918,auxin transport,23/2105,132/21061,0.174242424242424,1.74333477290722,2.85482216187111,0.00579186681409502,0.0274566317003927,0.0197123783692902,AT4G32810/AT1G76530/AT2G17500/AT3G25610/AT2G47000/AT5G60440/AT1G59870/AT3G53480/AT1G72700/AT1G59820/AT1G13210/AT3G02260/AT1G17500/AT1G68710/AT3G27025/AT1G18740/AT3G51670/AT1G16510/AT2G26170/AT4G29810/AT4G36760/AT1G76520/AT1G78570,23
GO:0019439,BP,GO:0019439,aromatic compound catabolic process,45/2105,307/21061,0.146579804560261,1.46656402082834,2.74417251410986,0.00579206835058994,0.0274566317003927,0.0197123783692902,AT4G10500/AT2G24850/AT5G24530/AT1G69720/AT4G11910/AT3G04060/AT3G08590/AT1G17170/AT1G71770/AT2G02390/AT4G34180/AT4G16690/AT4G22920/AT1G30110/AT3G20250/AT3G03470/AT5G53970/AT4G26270/AT1G79270/AT1G59870/AT4G36090/AT3G04120/AT2G32550/AT4G01660/AT1G11190/AT4G39950/AT3G44880/AT4G02940/AT1G01040/AT2G33150/AT5G56630/AT2G39780/AT5G43860/AT1G20780/AT5G22250/AT2G40000/AT2G17975/AT4G34890/AT4G14790/AT1G06570/AT2G39740/AT4G30870/AT1G58300/AT5G07350/AT2G01140,45
GO:0048235,BP,GO:0048235,pollen sperm cell differentiation,9/2105,35/21061,0.257142857142857,2.57277231082457,3.10315472503791,0.00623812273230725,0.0293593747687587,0.0210784451072811,AT1G66170/AT4G26930/AT2G32460/AT3G07970/AT2G46040/AT1G06520/AT5G06100/AT3G04620/AT3G11440,9
GO:0071695,BP,GO:0071695,anatomical structure maturation,23/2105,133/21061,0.172932330827068,1.7302269926598,2.81515118482827,0.00635742154457175,0.0295760345802252,0.0212339951480746,AT5G44610/AT1G69490/AT2G47000/AT5G65090/AT1G12950/AT1G63450/AT5G16910/AT2G17720/AT3G06300/AT1G59870/AT3G57630/AT4G28710/AT3G06810/AT5G43900/AT1G03060/AT2G26650/AT2G35610/AT1G59610/AT3G05580/AT4G13880/AT2G22475/AT3G51460/AT3G20630,23
GO:0009313,BP,GO:0009313,oligosaccharide catabolic process,6/2105,18/21061,0.333333333333333,3.33507521773555,3.30267001224742,0.00637414538366922,0.0295760345802252,0.0212339951480746,AT4G25000/AT4G34860/AT1G72000/AT4G24040/AT1G35580/AT3G06500,6
GO:0071216,BP,GO:0071216,cellular response to biotic stimulus,6/2105,18/21061,0.333333333333333,3.33507521773555,3.30267001224742,0.00637414538366922,0.0295760345802252,0.0212339951480746,AT5G26920/AT1G73805/AT5G47120/AT1G61380/AT4G17720/AT3G21630,6
GO:0009684,BP,GO:0009684,indoleacetic acid biosynthetic process,5/2105,13/21061,0.384615384615385,3.84816371277179,3.42304880375611,0.00642731954791565,0.0296830776311234,0.0213108462762149,AT3G44300/AT4G39950/AT5G54810/AT4G23850/AT3G44310,5
GO:0009074,BP,GO:0009074,aromatic amino acid family catabolic process,7/2105,24/21061,0.291666666666667,2.91819081551861,3.13319487935862,0.0073996664615376,0.0337000976031227,0.0241948496189816,AT2G24850/AT2G02390/AT4G34180/AT5G53970/AT4G39950/AT2G40000/AT1G06570,7
GO:0009593,BP,GO:0009593,detection of chemical stimulus,8/2105,30/21061,0.266666666666667,2.66806017418844,3.04666190774098,0.00771481406965106,0.0346551556841729,0.0248805297294825,AT2G32680/AT4G26560/AT4G14640/AT1G61380/AT3G05360/AT4G34120/AT3G21630/AT5G60410,8
GO:0007029,BP,GO:0007029,endoplasmic reticulum organization,9/2105,37/21061,0.243243243243243,2.43370353726648,2.90860287012989,0.00916490300559312,0.0402513908137709,0.0288983242471025,AT2G23830/AT3G21520/AT3G13870/AT5G54110/AT3G63460/AT1G54030/AT4G31080/AT1G08820/AT4G11220,9
GO:0009683,BP,GO:0009683,indoleacetic acid metabolic process,5/2105,14/21061,0.357142857142857,3.57329487614523,3.20952199343276,0.00918515510456233,0.0402513908137709,0.0288983242471025,AT3G44300/AT4G39950/AT5G54810/AT4G23850/AT3G44310,5
GO:0033198,BP,GO:0033198,response to ATP,5/2105,14/21061,0.357142857142857,3.57329487614523,3.20952199343276,0.00918515510456233,0.0402513908137709,0.0288983242471025,AT2G24850/AT2G46400/AT1G76640/AT3G17690/AT1G64280,5
GO:0090158,BP,GO:0090158,endoplasmic reticulum membrane organization,5/2105,14/21061,0.357142857142857,3.57329487614523,3.20952199343276,0.00918515510456233,0.0402513908137709,0.0288983242471025,AT2G23830/AT3G21520/AT3G13870/AT5G54110/AT1G08820,5
GO:0071669,BP,GO:0071669,plant-type cell wall organization or biogenesis,46/2105,324/21061,0.141975308641975,1.42049500014662,2.54180518335146,0.00945904418368967,0.0412682193146815,0.0296283521822604,AT5G46960/AT2G41850/AT2G28110/AT1G21310/AT4G24000/AT5G44585/AT3G57510/AT1G56550/AT2G43150/AT5G01100/AT4G22680/AT1G30620/AT1G61110/AT4G13390/AT4G12350/AT1G62760/AT4G01750/AT3G12977/AT1G76930/AT4G29230/AT1G10070/AT5G16910/AT3G29810/AT5G60950/AT3G16860/AT2G33120/AT3G07970/AT4G04920/AT5G15650/AT1G33800/AT3G13870/AT2G33100/AT2G41210/AT5G14650/AT2G32530/AT2G35610/AT4G39010/AT3G59770/AT3G01040/AT3G57280/AT1G27930/AT4G28370/AT1G68725/AT5G16510/AT5G15490/AT5G15470,46
GO:1902074,BP,GO:1902074,response to salt,10/2105,44/21061,0.227272727272727,2.27391492118333,2.81879364753806,0.0101428805710386,0.0440567411587843,0.0316303602319659,AT1G65690/AT1G15380/AT5G24240/AT5G64750/AT3G45710/AT5G42050/AT5G39610/AT4G28300/AT2G25625/AT3G46110,10
GO:0009873,BP,GO:0009873,ethylene-activated signaling pathway,16/2105,86/21061,0.186046511627907,1.86143733082914,2.66749621939287,0.0105428611999991,0.0455932506280664,0.0327334910295448,AT5G40990/AT3G12500/AT3G52430/AT1G64060/AT1G06160/AT3G56400/AT3G23240/AT4G04920/AT5G47220/AT4G16110/AT3G24500/AT2G40750/AT3G04580/AT5G44790/AT1G32230/AT2G28290,16
GO:0009073,BP,GO:0009073,aromatic amino acid family biosynthetic process,11/2105,51/21061,0.215686274509804,2.15798984677006,2.75904444723232,0.0107409615948946,0.0461463535188062,0.0331305890267932,AT4G22680/AT4G12350/AT5G05730/AT3G54640/AT3G44720/AT2G04400/AT5G54810/AT4G27070/AT1G25220/AT5G34930/AT5G38530,11
GO:0097237,BP,GO:0097237,cellular response to toxic substance,11/2105,51/21061,0.215686274509804,2.15798984677006,2.75904444723232,0.0107409615948946,0.0461463535188062,0.0331305890267932,AT5G64120/AT5G54230/AT1G75270/AT3G49580/AT1G59870/AT5G05600/AT3G53480/AT2G17420/AT1G20630/AT3G49570/AT1G08830,11
GO:0015766,BP,GO:0015766,disaccharide transport,6/2105,20/21061,0.3,3.001567695962,2.98424157402789,0.0111862895663626,0.0476275076228583,0.0341939776624022,AT1G66570/AT3G19930/AT5G13170/AT2G18950/AT5G65020/AT2G02860,6
GO:0015770,BP,GO:0015770,sucrose transport,6/2105,20/21061,0.3,3.001567695962,2.98424157402789,0.0111862895663626,0.0476275076228583,0.0341939776624022,AT1G66570/AT3G19930/AT5G13170/AT2G18950/AT5G65020/AT2G02860,6
GO:0009880,BP,GO:0009880,embryonic pattern specification,7/2105,26/21061,0.269230769230769,2.69371459894025,2.87963557530687,0.0117846909261016,0.049236039208204,0.0353488164487212,AT3G63500/AT1G69270/AT1G01040/AT5G53400/AT5G56270/AT2G26890/AT3G54010,7
GO:0009962,BP,GO:0009962,regulation of flavonoid biosynthetic process,7/2105,26/21061,0.269230769230769,2.69371459894025,2.87963557530687,0.0117846909261016,0.049236039208204,0.0353488164487212,AT1G75040/AT4G15400/AT2G16720/AT1G66380/AT2G26170/AT5G04410/AT2G28350,7
GO:0006498,BP,GO:0006498,N-terminal protein lipidation,10/2105,45/21061,0.222222222222222,2.22338347849037,2.73763611617686,0.0119015951167668,0.049410411726872,0.0354740064976209,AT5G14670/AT1G02440/AT1G02430/AT1G12290/AT1G67800/AT5G17060/AT3G44480/AT3G10660/AT5G39950/AT3G62290,10
GO:0006499,BP,GO:0006499,N-terminal protein myristoylation,10/2105,45/21061,0.222222222222222,2.22338347849037,2.73763611617686,0.0119015951167668,0.049410411726872,0.0354740064976209,AT5G14670/AT1G02440/AT1G02430/AT1G12290/AT1G67800/AT5G17060/AT3G44480/AT3G10660/AT5G39950/AT3G62290,10
GO:0042886,BP,GO:0042886,amide transport,10/2105,45/21061,0.222222222222222,2.22338347849037,2.73763611617686,0.0119015951167668,0.049410411726872,0.0354740064976209,AT4G39670/AT5G46050/AT5G45380/AT3G45710/AT5G27830/AT5G55930/AT1G26440/AT2G36830/AT2G02040/AT4G39850,10
GO:0005788,CC,GO:0005788,endoplasmic reticulum lumen,12/2430,19/26915,0.631578947368421,6.99545159194282,8.23563441687555,7.87131509782128e-09,2.21183954248778e-06,1.83940205443824e-06,AT2G19500/AT2G30770/AT3G26830/AT1G09080/AT2G30750/AT3G08970/AT1G04980/AT5G42020/AT5G28540/AT3G62600/AT5G03160/AT2G32920,12
GO:0099503,CC,GO:0099503,secretory vesicle,40/2430,174/26915,0.229885057471264,2.5462371694811,6.44620507480555,2.65821790573054e-08,3.7347961575514e-06,3.10591776353778e-06,AT1G73260/AT4G11650/AT2G43570/AT1G30720/AT5G64120/AT2G14610/AT4G12480/AT1G09080/AT3G49120/AT3G57260/AT3G04720/AT2G43510/AT1G75040/AT3G12500/AT4G12120/AT1G65484/AT4G19810/AT4G34180/AT3G54960/AT1G77510/AT1G78830/AT2G26010/AT3G57240/AT5G42020/AT4G16660/AT2G17520/AT1G21750/AT5G08380/AT5G28540/AT4G23170/AT3G56310/AT4G24190/AT1G26440/AT1G12360/AT4G01610/AT1G03220/AT3G02360/AT1G09210/AT5G60360/AT5G43060,40
GO:0000145,CC,GO:0000145,exocyst,14/2430,36/26915,0.388888888888889,4.30738454503887,6.25563781206277,1.2892675406771e-06,0.000120761392976755,0.000100427155800111,AT3G55150/AT5G13150/AT3G09520/AT5G13990/AT5G61010/AT1G47560/AT1G07000/AT1G18740/AT3G10380/AT3G29400/AT1G21170/AT5G50380/AT3G14090/AT2G28650,14
GO:0098827,CC,GO:0098827,endoplasmic reticulum subcompartment,52/2430,298/26915,0.174496644295302,1.93274781119673,5.10076158930032,3.01963217879259e-06,0.000146115361553436,0.000121511932065416,AT2G23830/AT2G17500/AT1G75000/AT3G53230/AT1G72280/AT3G15340/AT1G08450/AT4G01540/AT2G02810/AT3G03470/AT4G37640/AT5G15860/AT3G45040/AT3G52190/AT1G32870/AT1G42990/AT2G17520/AT2G41660/AT3G10800/AT3G44480/AT1G14360/AT5G61790/AT1G15110/AT3G10660/AT5G03340/AT4G23010/AT2G38960/AT2G37940/AT5G55970/AT2G40950/AT5G54110/AT4G14400/AT4G14950/AT2G03120/AT1G80510/AT4G27500/AT1G34190/AT3G09840/AT1G07810/AT1G76520/AT1G69640/AT1G09210/AT1G29760/AT1G01650/AT5G23630/AT4G31080/AT1G16900/AT1G21900/AT1G08820/AT2G01470/AT3G27110/AT4G11220,52
GO:0005774,CC,GO:0005774,vacuolar membrane,41/2430,215/26915,0.190697674418605,2.11219255431142,5.15805286899828,3.48785623012546e-06,0.000146115361553436,0.000121511932065416,AT5G01490/AT3G21520/AT3G51860/AT1G12950/AT2G47800/AT5G46360/AT3G13080/AT3G57330/AT4G04620/AT1G69840/AT3G20660/AT4G21534/AT1G30400/AT3G06420/AT3G58810/AT5G38030/AT2G25810/AT1G08920/AT4G21980/AT5G58320/AT3G14070/AT4G21540/AT2G36830/AT1G55730/AT5G45130/AT5G35410/AT1G58030/AT1G80510/AT2G34660/AT2G02040/AT4G38360/AT1G54000/AT3G18440/AT5G39040/AT1G04120/AT5G01450/AT1G54030/AT1G01650/AT5G09400/AT2G26890/AT1G25480,41
GO:0005789,CC,GO:0005789,endoplasmic reticulum membrane,51/2430,292/26915,0.174657534246575,1.93452984948419,5.05822698179577,3.63988445150908e-06,0.000146115361553436,0.000121511932065416,AT2G23830/AT2G17500/AT1G75000/AT3G53230/AT1G72280/AT3G15340/AT1G08450/AT4G01540/AT2G02810/AT3G03470/AT4G37640/AT5G15860/AT3G45040/AT3G52190/AT1G32870/AT1G42990/AT2G17520/AT2G41660/AT3G10800/AT3G44480/AT1G14360/AT5G61790/AT1G15110/AT3G10660/AT5G03340/AT4G23010/AT2G38960/AT2G37940/AT5G55970/AT2G40950/AT5G54110/AT4G14400/AT4G14950/AT2G03120/AT1G80510/AT4G27500/AT1G34190/AT3G09840/AT1G07810/AT1G76520/AT1G69640/AT1G09210/AT1G29760/AT1G01650/AT5G23630/AT1G16900/AT1G21900/AT1G08820/AT2G01470/AT3G27110/AT4G11220,51
GO:0042175,CC,GO:0042175,nuclear outer membrane-endoplasmic reticulum membrane network,51/2430,297/26915,0.171717171717172,1.90196200690028,4.92403311768453,5.98663022975728e-06,0.000210280386820225,0.000174872619869226,AT2G23830/AT2G17500/AT1G75000/AT3G53230/AT1G72280/AT3G15340/AT1G08450/AT4G01540/AT2G02810/AT3G03470/AT4G37640/AT5G15860/AT3G45040/AT3G52190/AT1G32870/AT1G42990/AT2G17520/AT2G41660/AT3G10800/AT3G44480/AT1G14360/AT5G61790/AT1G15110/AT3G10660/AT5G03340/AT4G23010/AT2G38960/AT2G37940/AT5G55970/AT2G40950/AT5G54110/AT4G14400/AT4G14950/AT2G03120/AT1G80510/AT4G27500/AT1G34190/AT3G09840/AT1G07810/AT1G76520/AT1G69640/AT1G09210/AT1G29760/AT1G01650/AT5G23630/AT1G16900/AT1G21900/AT1G08820/AT2G01470/AT3G27110/AT4G11220,51
GO:0099023,CC,GO:0099023,vesicle tethering complex,20/2430,81/26915,0.246913580246914,2.73484733018341,4.92610052940035,2.54460173221595e-05,0.000744640510074905,0.000619255265917322,AT3G55150/AT1G58340/AT1G30900/AT5G13150/AT4G20110/AT3G09520/AT2G34940/AT5G13990/AT5G61010/AT1G47560/AT1G07000/AT1G18740/AT3G10380/AT3G29400/AT2G14720/AT1G21170/AT5G50380/AT3G52850/AT3G14090/AT2G28650,20
GO:0012506,CC,GO:0012506,vesicle membrane,30/2430,150/26915,0.2,2.21522633744856,4.70177005513875,2.64996622802457e-05,0.000744640510074905,0.000619255265917322,AT3G51890/AT1G61250/AT1G09180/AT5G13860/AT1G05520/AT1G34260/AT1G22870/AT3G14070/AT1G23900/AT3G26090/AT2G43290/AT1G03550/AT4G29380/AT2G17790/AT3G53120/AT4G18800/AT5G47480/AT2G06530/AT3G14270/AT3G63460/AT2G34840/AT5G01970/AT5G63880/AT3G59290/AT1G01650/AT1G08720/AT2G26890/AT3G11130/AT4G21560/AT5G22770,30
GO:0120025,CC,GO:0120025,plasma membrane bounded cell projection,26/2430,128/26915,0.203125,2.24983924897119,4.4651835019198,6.7549599601133e-05,0.00158178645732653,0.00131543957117996,AT1G51800/AT5G44610/AT4G02650/AT1G30220/AT5G13150/AT1G03050/AT4G26930/AT2G32460/AT4G08850/AT1G65240/AT4G28280/AT5G13990/AT3G21700/AT5G36260/AT1G59820/AT1G25520/AT1G03060/AT1G48490/AT2G41210/AT1G21760/AT4G17615/AT3G01040/AT3G51460/AT5G15470/AT3G43230/AT2G02860,26
GO:0005905,CC,GO:0005905,clathrin-coated pit,9/2430,26/26915,0.346153846153846,3.83404558404558,4.55458054197222,0.000295609548166014,0.00519164268966561,0.00431745524295099,AT4G02650/AT5G35200/AT1G03050/AT2G01920/AT3G51890/AT2G01600/AT4G25940/AT3G11130/AT5G22770,9
GO:0000407,CC,GO:0000407,phagophore assembly site,8/2430,22/26915,0.363636363636364,4.02768424990647,4.47553031095477,0.000438491226153827,0.00724800203230738,0.00602755741214549,AT4G30510/AT3G62770/AT5G66930/AT3G19190/AT5G45900/AT3G61960/AT3G43230/AT5G17290,8
GO:0005777,CC,GO:0005777,peroxisome,48/2430,326/26915,0.147239263803681,1.63084147542225,3.61010840754972,0.000518462229351298,0.00766778349724815,0.00637665456598273,AT2G29350/AT5G24240/AT4G13280/AT4G18360/AT2G29990/AT5G27600/AT4G36880/AT3G62210/AT3G17420/AT2G26560/AT5G11520/AT5G65300/AT2G31880/AT3G51660/AT2G28940/AT1G65520/AT2G28760/AT5G43900/AT1G69270/AT2G31390/AT3G06860/AT4G23850/AT3G05970/AT1G20630/AT1G76150/AT4G16760/AT5G17380/AT2G33150/AT2G42790/AT4G27780/AT3G24170/AT1G06290/AT2G30490/AT3G14130/AT2G31570/AT3G57090/AT5G63030/AT5G65110/AT5G27520/AT5G16370/AT3G02360/AT3G12800/AT4G39850/AT4G16210/AT2G26890/AT2G30110/AT1G49670/AT2G30740,48
GO:0042579,CC,GO:0042579,microbody,48/2430,326/26915,0.147239263803681,1.63084147542225,3.61010840754972,0.000518462229351298,0.00766778349724815,0.00637665456598273,AT2G29350/AT5G24240/AT4G13280/AT4G18360/AT2G29990/AT5G27600/AT4G36880/AT3G62210/AT3G17420/AT2G26560/AT5G11520/AT5G65300/AT2G31880/AT3G51660/AT2G28940/AT1G65520/AT2G28760/AT5G43900/AT1G69270/AT2G31390/AT3G06860/AT4G23850/AT3G05970/AT1G20630/AT1G76150/AT4G16760/AT5G17380/AT2G33150/AT2G42790/AT4G27780/AT3G24170/AT1G06290/AT2G30490/AT3G14130/AT2G31570/AT3G57090/AT5G63030/AT5G65110/AT5G27520/AT5G16370/AT3G02360/AT3G12800/AT4G39850/AT4G16210/AT2G26890/AT2G30110/AT1G49670/AT2G30740,48
GO:0048046,CC,GO:0048046,apoplast,48/2430,332/26915,0.144578313253012,1.6013684367098,3.47336067505202,0.000778553843646689,0.0104177919078438,0.0086636066811812,AT5G46960/AT1G32960/AT1G70170/AT2G45220/AT2G43570/AT1G63245/AT2G33130/AT5G64120/AT3G49120/AT3G57260/AT1G65510/AT4G39830/AT5G44585/AT2G18660/AT3G56350/AT4G28460/AT1G75040/AT5G05340/AT1G68765/AT5G10760/AT1G32940/AT1G65484/AT1G29290/AT3G08590/AT1G65500/AT4G25000/AT5G44575/AT4G02520/AT4G20830/AT4G33300/AT1G65486/AT3G13080/AT5G44570/AT5G44568/AT1G73965/AT1G78830/AT3G57240/AT5G11670/AT5G08760/AT3G09440/AT3G04120/AT1G53310/AT5G08380/AT4G23170/AT1G68795/AT5G03350/AT3G44310/AT5G20950,48
GO:0017119,CC,GO:0017119,Golgi transport complex,6/2430,15/26915,0.4,4.43045267489712,4.18661599697157,0.00131483292430909,0.0160638283361241,0.0133589432126598,AT1G58340/AT1G30900/AT4G20110/AT2G34940/AT2G14720/AT3G52850,6
GO:0010494,CC,GO:0010494,cytoplasmic stress granule,25/2430,153/26915,0.163398692810458,1.80982543909196,3.16460896493296,0.00263229651563156,0.0284490508035564,0.0236586974279435,AT3G13610/AT2G45220/AT3G29250/AT5G64120/AT1G02930/AT1G02920/AT1G45145/AT3G13790/AT4G02520/AT1G21120/AT3G01290/AT1G76650/AT3G12580/AT1G07890/AT2G01530/AT3G09440/AT5G59420/AT5G58620/AT2G31570/AT4G27500/AT5G07350/AT3G21220/AT1G78570/AT3G14010/AT1G54170,25
GO:0010168,CC,GO:0010168,ER body,5/2430,12/26915,0.416666666666667,4.6150548696845,3.94591174320155,0.00275153246132561,0.0286363193197221,0.0238144329986076,AT4G27860/AT1G56080/AT2G39780/AT5G24290/AT1G54030,5
GO:0045239,CC,GO:0045239,tricarboxylic acid cycle enzyme complex,5/2430,13/26915,0.384615384615385,4.26005064893954,3.70378651427769,0.00414111455707164,0.0352622178950646,0.029324638968737,AT5G65750/AT3G17240/AT4G26910/AT3G55410/AT5G55070,5
GO:0005802,CC,GO:0005802,trans-Golgi network,41/2430,299/26915,0.137123745819398,1.51880066614366,2.84188782815837,0.00471012769348381,0.0389278200549691,0.0323730138685265,AT4G15610/AT4G35380/AT4G20110/AT1G64880/AT4G25350/AT5G16910/AT1G61250/AT5G44240/AT3G06300/AT1G59870/AT5G33290/AT2G38530/AT4G12250/AT1G59820/AT3G11820/AT1G22870/AT4G12290/AT2G37940/AT1G03550/AT5G18480/AT3G62830/AT1G26440/AT2G35610/AT3G60860/AT3G60800/AT4G18800/AT3G66654/AT1G27930/AT4G37690/AT2G14720/AT4G38200/AT3G52850/AT5G44790/AT1G49710/AT5G05570/AT1G08720/AT1G24460/AT2G26890/AT5G10840/AT4G21560/AT5G18520,41
GO:0004888,MF,GO:0004888,transmembrane signaling receptor activity,41/2427,115/26733,0.356521739130435,3.92702746278282,9.93989678247437,4.31688288723884e-15,3.10383879592472e-12,2.16298553086914e-12,AT5G11210/AT3G45330/AT5G48410/AT5G48400/AT5G01550/AT2G29110/AT2G29100/AT3G45410/AT2G29250/AT5G39000/AT3G13380/AT3G59700/AT2G29220/AT1G65790/AT4G28350/AT2G29120/AT5G60280/AT2G37710/AT2G13790/AT4G04960/AT5G20480/AT3G08870/AT3G07520/AT5G60310/AT5G06760/AT2G31880/AT2G32800/AT4G28490/AT3G59750/AT3G53810/AT2G13800/AT3G26090/AT1G65800/AT4G33430/AT3G21630/AT4G02410/AT4G21380/AT3G04110/AT1G04120/AT5G60270/AT5G38280,41
GO:0042626,MF,GO:0042626,ATPase-coupled transmembrane transporter activity,58/2427,217/26733,0.267281105990783,2.94405678057339,9.08612431951275,3.02513642347994e-14,8.13129755656782e-12,5.66649240454766e-12,AT1G15520/AT1G76430/AT3G60970/AT3G22910/AT3G63380/AT3G25610/AT3G13100/AT3G47790/AT2G47000/AT4G15236/AT1G02520/AT3G47780/AT3G30842/AT2G47800/AT1G30420/AT3G13900/AT5G04930/AT4G15233/AT2G39350/AT3G13090/AT2G29940/AT3G13080/AT5G44240/AT4G29900/AT4G37640/AT3G57330/AT1G30410/AT1G26130/AT1G30400/AT4G18050/AT1G53270/AT1G59870/AT3G53480/AT1G72700/AT1G59820/AT2G36380/AT1G13210/AT1G27770/AT1G71330/AT4G15230/AT4G30190/AT1G63440/AT1G17500/AT3G47950/AT1G68710/AT3G60160/AT1G07670/AT1G51460/AT2G34660/AT3G47730/AT5G39040/AT1G07810/AT1G04120/AT5G44790/AT1G17530/AT5G23630/AT4G39850/AT2G41700,58
GO:0005509,MF,GO:0005509,calcium ion binding,65/2427,261/26733,0.24904214559387,2.74315767538563,8.94246845259743,3.39275280524387e-14,8.13129755656782e-12,5.66649240454766e-12,AT1G21240/AT1G09090/AT3G50770/AT1G30900/AT5G44460/AT4G37010/AT3G47480/AT1G79680/AT4G20110/AT5G42380/AT1G76640/AT1G16150/AT1G76040/AT4G05020/AT2G34940/AT5G49480/AT4G26560/AT4G14640/AT4G25000/AT5G39670/AT1G18890/AT1G21250/AT1G08450/AT1G19230/AT1G21210/AT1G76650/AT5G12180/AT4G04710/AT5G47910/AT4G11850/AT1G64060/AT2G17290/AT4G11840/AT2G33380/AT4G00240/AT5G51290/AT4G16350/AT4G38230/AT5G65020/AT1G52570/AT5G61790/AT1G16130/AT1G65540/AT3G10660/AT4G11830/AT4G04740/AT1G16260/AT2G43290/AT5G66210/AT4G26080/AT3G25600/AT4G17615/AT1G21270/AT4G04695/AT2G41110/AT2G14720/AT4G21940/AT3G20410/AT4G20780/AT3G52850/AT4G09570/AT1G09210/AT5G12480/AT4G35310/AT5G07920,65
GO:0016887,MF,GO:0016887,ATP hydrolysis activity,93/2427,470/26733,0.197872340425532,2.17953081029903,8.15229561031621,4.77993688486436e-13,8.59193655054369e-11,5.98749988735641e-11,AT1G15520/AT5G40010/AT3G60970/AT3G22910/AT3G63380/AT1G09080/AT5G02490/AT3G25610/AT3G13100/AT3G47790/AT2G47000/AT4G15236/AT3G53230/AT1G02520/AT3G47780/AT5G52640/AT5G09930/AT3G30842/AT2G47800/AT1G30420/AT3G13900/AT5G04930/AT4G15233/AT2G39350/AT3G13090/AT2G29940/AT5G04720/AT3G13080/AT4G16960/AT3G12580/AT5G58120/AT5G44240/AT4G29900/AT4G37640/AT5G51070/AT3G57330/AT3G44670/AT1G30410/AT1G66090/AT1G05910/AT1G26130/AT3G09440/AT1G30400/AT5G42020/AT4G18050/AT1G53270/AT5G02270/AT5G46520/AT1G59870/AT3G53480/AT1G72700/AT5G28540/AT1G59820/AT2G36380/AT1G13210/AT1G27770/AT1G71330/AT4G24190/AT4G15230/AT4G30190/AT5G18370/AT1G63440/AT1G17500/AT3G47950/AT1G68710/AT1G03905/AT5G03340/AT3G60160/AT1G07670/AT1G51460/AT3G10420/AT5G44110/AT1G67940/AT1G74310/AT5G60790/AT2G34660/AT2G19490/AT2G44980/AT3G47730/AT3G09840/AT5G46470/AT5G39040/AT1G07810/AT1G04120/AT3G47060/AT1G06430/AT5G44790/AT5G18360/AT4G39850/AT2G41700/AT4G11170/AT3G01540/AT2G28290,93
GO:0015662,MF,GO:0015662,P-type ion transporter activity,23/2427,49/26733,0.469387755102041,5.17022779445524,9.23264676694919,5.52722480870283e-12,5.6772494820819e-10,3.95632933675571e-10,AT3G22910/AT3G63380/AT3G25610/AT3G13900/AT5G04930/AT5G44240/AT4G29900/AT4G37640/AT3G57330/AT1G26130/AT1G72700/AT1G59820/AT1G13210/AT1G27770/AT4G30190/AT1G63440/AT1G17500/AT3G47950/AT1G68710/AT1G07670/AT1G07810/AT5G44790/AT5G23630,23
GO:0071949,MF,GO:0071949,FAD binding,30/2427,81/26733,0.37037037037037,4.07956782493247,8.771245126992,6.44930063175113e-12,5.79630894278633e-10,4.03929881672834e-10,AT2G19500/AT1G26390/AT1G26400/AT1G30730/AT1G04580/AT1G26420/AT1G30700/AT1G26410/AT1G30720/AT1G26380/AT5G56970/AT1G30740/AT4G20860/AT5G20960/AT5G38710/AT2G46750/AT5G44380/AT1G72280/AT4G20830/AT2G29720/AT4G16760/AT4G29740/AT2G34810/AT2G27150/AT2G38960/AT1G06290/AT5G65110/AT4G34890/AT5G44390/AT5G24850,30
GO:0019199,MF,GO:0019199,transmembrane receptor protein kinase activity,30/2427,83/26733,0.36144578313253,3.98126498577747,8.59577198210886,1.32901254117255e-11,1.06173335233674e-09,7.39894701284368e-10,AT3G45330/AT5G01550/AT3G45410/AT2G29250/AT5G39000/AT3G13380/AT3G59700/AT2G29220/AT1G65790/AT4G28350/AT5G60280/AT2G37710/AT2G13790/AT4G04960/AT5G20480/AT3G08870/AT5G60310/AT2G31880/AT2G32800/AT4G28490/AT3G59750/AT3G53810/AT2G13800/AT1G65800/AT4G33430/AT3G21630/AT4G02410/AT4G21380/AT5G60270/AT5G38280,30
