"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0015849","GO:0015849","organic acid transport","27/2105","146/20875",0.00138855565468619,0.00871163898003759,0.00625618102547183,"838122/842477/829671/827860/834078/821086/818060/844074/830806/817544/825927/822740/827187/816783/832845/818232/824786/824895/842170/844390/824578/821373/828383/831479/821597/830144/839134",27
"GO:0050801","GO:0050801","monoatomic ion homeostasis","44/2105","275/20875",0.00140087384939415,0.00876102058192535,0.00629164395517375,"830991/834896/828470/831754/834895/842203/817459/824349/817458/844278/817460/837365/819940/844166/829112/828899/824900/843820/844299/842281/839138/831720/838472/829142/823950/842865/820622/837280/842721/842977/842022/814729/832496/815004/824539/821030/837296/819566/839277/820384/834509/832428/828316/839780",44
"GO:0032509","GO:0032509","endosome transport via multivesicular body sorting pathway","10/2105","34/20875",0.00144076923076202,0.00895367629211727,0.00642999782880342,"844033/831682/828782/820233/831551/838077/815211/836508/818422/828241",10
"GO:0046189","GO:0046189","phenol-containing compound biosynthetic process","10/2105","34/20875",0.00144076923076202,0.00895367629211727,0.00642999782880342,"832750/843716/843810/830058/824408/820141/830018/836377/828685/831876",10
"GO:0010565","GO:0010565","regulation of cellular ketone metabolic process","20/2105","97/20875",0.00144927399491474,0.00897820682384288,0.0064476141978332,"842880/832750/843716/824408/820141/836377/835005/818706/839846/838668/828685/839735/843161/836163/815007/838824/830626/822529/831876/838147",20
"GO:0010053","GO:0010053","root epidermal cell differentiation","28/2105","154/20875",0.00149482578536596,0.00923136927012833,0.00662942041092838,"831147/834489/819314/836633/837853/842651/831554/816281/819804/828733/842281/824932/828991/819865/834412/839323/820600/817206/818128/842251/819724/827022/816780/836228/824309/822378/839062/821610",28
"GO:0090696","GO:0090696","post-embryonic plant organ development","36/2105","214/20875",0.0015105228433247,0.00929915625421768,0.00667810099154077,"831147/829860/837327/816256/819248/843208/829861/841944/825476/820386/830457/838716/832146/842281/842052/828967/832196/833957/821808/838510/839103/820398/819927/838456/821416/835421/835882/838740/824484/830497/840115/836560/837766/834610/820317/824568",36
"GO:0060560","GO:0060560","developmental growth involved in morphogenesis","62/2105","421/20875",0.00152353620547486,0.00935005085602949,0.00671465046780851,"834489/828212/837429/824073/831154/843350/6241037/839416/819314/828800/836633/837853/820049/817807/842651/842831/828943/831247/820603/838716/831554/831091/835539/837444/833623/830676/828991/842337/819865/834412/816248/842275/839323/820600/825506/819832/818720/820398/825829/822003/819903/817206/824862/820201/827481/838723/821312/824280/819724/834766/827022/820142/838713/836163/824309/821074/821676/821435/831400/833544/824568/821610",62
"GO:0051648","GO:0051648","vesicle localization","9/2105","29/20875",0.00163007963417885,0.00994197176263882,0.00713973286079967,"839480/837438/824384/828991/834412/820201/834798/839062/814675",9
"GO:0051650","GO:0051650","establishment of vesicle localization","9/2105","29/20875",0.00163007963417885,0.00994197176263882,0.00713973286079967,"839480/837438/824384/828991/834412/820201/834798/839062/814675",9
"GO:0009308","GO:0009308","amine metabolic process","24/2105","126/20875",0.00164742618733968,0.0100104332934698,0.00718889786076592,"816469/835799/829566/830457/829623/824629/837444/835392/814980/830154/831293/835571/829096/828815/839103/835005/826838/842580/816149/818588/830518/833841/836565/822529",24
"GO:0071555","GO:0071555","cell wall organization","47/2105","301/20875",0.00165146742151152,0.0100104332934698,0.00718889786076592,"816699/819130/818785/838728/6241037/824918/842108/835828/818917/842404/826970/817184/841820/827905/3768816/828067/844028/822697/836216/824629/839028/820941/837210/832209/816412/819988/825831/842281/830154/835418/818720/828064/831317/819903/818128/830056/825650/821312/824895/839686/818258/838438/828953/834564/843203/831402/831400",47
"GO:0055082","GO:0055082","intracellular chemical homeostasis","41/2105","254/20875",0.00168587807371142,0.0101656136042013,0.00730033913120304,"830991/834896/831754/834895/817459/824349/817458/821047/817460/821175/819940/844166/818721/829112/828899/824900/844299/839138/831720/838472/829142/835005/823950/842865/820622/837280/838199/842022/814729/838723/832496/815004/842170/824539/837296/819566/839277/820384/832428/828316/839780",41
"GO:0008652","GO:0008652","amino acid biosynthetic process","30/2105","170/20875",0.00168746979885633,0.0101656136042013,0.00730033913120304,"827024/818902/817180/837082/844329/828364/821817/838352/833738/826844/829715/830457/829452/824629/818721/823601/814980/816270/821049/835571/834660/828815/836558/839103/818302/840543/824484/827506/833841/827122",30
"GO:0009759","GO:0009759","indole glucosinolate biosynthetic process","5/2105","10/20875",0.00169254886404975,0.0101656136042013,0.00730033913120304,"6241037/835828/826456/824807/838438",5
"GO:0010102","GO:0010102","lateral root morphogenesis","17/2105","78/20875",0.00170691868244531,0.0102207592839431,0.00733994147882418,"829860/816256/843208/829861/841944/830457/828967/832196/821808/839103/820398/819927/821416/835882/838740/824484/840115",17
"GO:0006714","GO:0006714","sesquiterpenoid metabolic process","14/2105","59/20875",0.00182153581541954,0.0108739918212722,0.00780905423873358,"842880/827562/829417/826958/839889/827663/838224/817525/818706/817457/817257/838668/838824/829473",14
"GO:0006873","GO:0006873","intracellular monoatomic ion homeostasis","34/2105","201/20875",0.00182705141768584,0.0108739918212722,0.00780905423873358,"830991/834896/831754/834895/817459/824349/817458/817460/819940/844166/829112/828899/824900/844299/839138/831720/838472/829142/823950/842865/820622/837280/842022/814729/832496/815004/824539/837296/819566/839277/820384/832428/828316/839780",34
"GO:0071985","GO:0071985","multivesicular body sorting pathway","10/2105","35/20875",0.00183713829291871,0.010901091677861,0.00782851574407972,"844033/831682/828782/820233/831551/838077/815211/836508/818422/828241",10
"GO:1905039","GO:1905039","carboxylic acid transmembrane transport","19/2105","92/20875",0.00184459088814856,0.0109124445935515,0.00783666873295925,"842477/829671/827860/834078/821086/818060/844074/830806/825927/822740/816783/818232/824786/824895/844390/824578/828383/830144/839134",19
"GO:0042743","GO:0042743","hydrogen peroxide metabolic process","13/2105","53/20875",0.00190406378244702,0.0112305558425767,0.00806511731361109,"842368/827834/842909/827563/824408/828444/837304/843864/842710/823964/838652/820630/842910",13
"GO:0042759","GO:0042759","long-chain fatty acid biosynthetic process","11/2105","41/20875",0.00193387267100653,0.0113723258563668,0.00816692810630882,"821135/6241037/826456/841944/843584/817901/827381/817876/821460/822169/836015",11
"GO:0010101","GO:0010101","post-embryonic root morphogenesis","17/2105","79/20875",0.00197441542912677,0.0115761857005349,0.00831332812263904,"829860/816256/843208/829861/841944/830457/828967/832196/821808/839103/820398/819927/821416/835882/838740/824484/840115",17
"GO:2000377","GO:2000377","regulation of reactive oxygen species metabolic process","15/2105","66/20875",0.00201631103916449,0.011786744056837,0.00846453861201649,"818902/28717391/827834/6241037/828943/820214/824408/828444/817901/823964/826838/814729/825251/840115/828151",15
"GO:0048609","GO:0048609","multicellular organismal reproductive process","36/2105","218/20875",0.00209850042748386,0.0122309048584118,0.00878350848501496,"833998/818785/842932/828081/822371/824918/828800/817807/818608/831159/828669/839889/831156/827663/843584/819988/828782/839323/839574/835005/817457/819903/820206/824627/819212/830056/837163/828953/830497/815209/828404/839854/823396/828151/819620/820317",36
"GO:0010119","GO:0010119","regulation of stomatal movement","22/2105","114/20875",0.00212021416212338,0.0123001088698791,0.0088332066904181,"841612/837480/839324/825139/829442/837210/842710/816235/824807/818549/820355/827297/817206/825809/818670/828714/820956/834509/821676/828151/839907/827630",22
"GO:0010227","GO:0010227","floral organ abscission","9/2105","30/20875",0.00212286142931923,0.0123001088698791,0.0088332066904181,"818785/824802/843208/829956/817746/828967/829712/841591/821676",9
"GO:0006972","GO:0006972","hyperosmotic response","16/2105","73/20875",0.00216659962706697,0.0125167192531435,0.0089887633856398,"818902/817047/834646/836103/844329/837075/836881/835008/2745818/824359/821495/834660/818694/831316/832733/828151",16
"GO:0021700","GO:0021700","developmental maturation","39/2105","242/20875",0.00221680825003724,0.0127693340718519,0.00917017632517712,"833998/834489/828081/822371/843282/819314/836633/837853/842651/818608/831159/839889/831156/827663/831554/816281/819804/842281/824932/828991/819865/834412/839323/839574/819832/817457/817206/820206/818128/824627/842251/819724/827022/816780/824309/828404/839854/832428/821610",39
"GO:0034052","GO:0034052","positive regulation of plant-type hypersensitive response","6/2105","15/20875",0.00233852200366382,0.0133532995571528,0.00958954560770151,"838338/831173/843617/829589/843620/821717",6
"GO:0043328","GO:0043328","protein transport to vacuole involved in ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway","6/2105","15/20875",0.00233852200366382,0.0133532995571528,0.00958954560770151,"844033/831682/831551/838077/818422/828241",6
"GO:0097352","GO:0097352","autophagosome maturation","6/2105","15/20875",0.00233852200366382,0.0133532995571528,0.00958954560770151,"824489/825794/819816/828287/831870/820142",6
"GO:0031407","GO:0031407","oxylipin metabolic process","8/2105","25/20875",0.00236840970195529,0.013484876048705,0.00968403601894711,"829869/841944/827371/817197/843584/817901/821808/816894",8
"GO:0006898","GO:0006898","receptor-mediated endocytosis","11/2105","42/20875",0.00238499132476661,0.0135401524777816,0.00972373226296475,"828212/833474/839416/814723/824352/814689/828700/842251/817230/820284/832340",11
"GO:1903825","GO:1903825","organic acid transmembrane transport","19/2105","94/20875",0.00239204761550813,0.0135411890877903,0.00972447669462471,"842477/829671/827860/834078/821086/818060/844074/830806/825927/822740/816783/818232/824786/824895/844390/824578/828383/830144/839134",19
"GO:0006650","GO:0006650","glycerophospholipid metabolic process","28/2105","159/20875",0.00243517591643182,0.0137458354022082,0.00987144150711615,"819730/836633/841160/821175/820316/827526/826791/839558/826790/826673/843500/10723040/840326/818720/819260/841689/830333/838074/826789/820932/825146/837163/842381/820647/837069/824309/840311/843840",28
"GO:0034605","GO:0034605","cellular response to heat","19/2105","95/20875",0.0027132553522239,0.0152717515539459,0.0109672637395155,"818414/828641/820049/840286/835341/821855/817155/830601/816622/817575/818429/827622/835248/834913/843771/844390/830626/834610/843125",19
"GO:0006915","GO:0006915","apoptotic process","5/2105","11/20875",0.00284628585923213,0.0158843715090292,0.0114072109581273,"822119/834758/816258/836158/823804",5
"GO:0035195","GO:0035195","miRNA-mediated post-transcriptional gene silencing","5/2105","11/20875",0.00284628585923213,0.0158843715090292,0.0114072109581273,"842988/843276/839574/837405/827925",5
"GO:0048317","GO:0048317","seed morphogenesis","5/2105","11/20875",0.00284628585923213,0.0158843715090292,0.0114072109581273,"839422/838510/839574/820790/835554",5
"GO:0009309","GO:0009309","amine biosynthetic process","11/2105","43/20875",0.00291757113057054,0.0161449863124269,0.0115943690109012,"830457/829623/824629/837444/835392/814980/835571/828815/839103/816149/833841",11
"GO:0042401","GO:0042401","biogenic amine biosynthetic process","11/2105","43/20875",0.00291757113057054,0.0161449863124269,0.0115943690109012,"830457/829623/824629/837444/835392/814980/835571/828815/839103/816149/833841",11
"GO:2000070","GO:2000070","regulation of response to water deprivation","11/2105","43/20875",0.00291757113057054,0.0161449863124269,0.0115943690109012,"819248/832750/843057/816622/819715/824807/825927/831293/821005/818670/836163",11
"GO:0006536","GO:0006536","glutamate metabolic process","8/2105","26/20875",0.00312245700177681,0.0171343740766026,0.0123048884632401,"831599/833862/814732/830635/818721/832075/831024/834660",8
"GO:0051553","GO:0051553","flavone biosynthetic process","8/2105","26/20875",0.00312245700177681,0.0171343740766026,0.0123048884632401,"829559/829560/816173/816041/816040/836480/836477/844193",8
"GO:0051555","GO:0051555","flavonol biosynthetic process","8/2105","26/20875",0.00312245700177681,0.0171343740766026,0.0123048884632401,"829559/829560/816173/816041/816040/836480/836477/844193",8
"GO:0071470","GO:0071470","cellular response to osmotic stress","13/2105","56/20875",0.00321566047253908,0.0175033257763596,0.0125698476320744,"842945/823679/828641/837075/829946/831156/832477/834842/842710/839323/837405/836366/821170",13
"GO:0016143","GO:0016143","S-glycoside metabolic process","23/2105","125/20875",0.00322523211006017,0.0175033257763596,0.0125698476320744,"825182/842945/832525/839488/825184/6241037/819055/835828/831174/826456/834871/837768/838708/820331/839418/824807/842281/821201/820888/829894/836499/838438/837766",23
"GO:0019757","GO:0019757","glycosinolate metabolic process","23/2105","125/20875",0.00322523211006017,0.0175033257763596,0.0125698476320744,"825182/842945/832525/839488/825184/6241037/819055/835828/831174/826456/834871/837768/838708/820331/839418/824807/842281/821201/820888/829894/836499/838438/837766",23
"GO:0019760","GO:0019760","glucosinolate metabolic process","23/2105","125/20875",0.00322523211006017,0.0175033257763596,0.0125698476320744,"825182/842945/832525/839488/825184/6241037/819055/835828/831174/826456/834871/837768/838708/820331/839418/824807/842281/821201/820888/829894/836499/838438/837766",23
"GO:0052544","GO:0052544","defense response by callose deposition in cell wall","6/2105","16/20875",0.00342506087631653,0.0185367305668779,0.0133119774949954,"835828/824629/842281/830154/825650/838438",6
"GO:1900376","GO:1900376","regulation of secondary metabolite biosynthetic process","9/2105","32/20875",0.00345998689810199,0.0186744498335916,0.0134108792820449,"832145/830416/828364/826844/824408/839418/830018/828834/822338",9
"GO:0006892","GO:0006892","post-Golgi vesicle-mediated transport","11/2105","44/20875",0.00354178221789777,0.0190636911728377,0.0136904092633149,"841165/842275/839001/820201/825257/827369/837568/838713/824451/830440/835297",11
"GO:0006817","GO:0006817","phosphate ion transport","10/2105","38/20875",0.00357677508422919,0.0191995828771976,0.0137879986037689,"834353/824046/843976/830806/821270/817844/828638/824384/816783/843122",10
"GO:0009250","GO:0009250","glucan biosynthetic process","25/2105","141/20875",0.00367217133163338,0.0196580910959722,0.0141172719385448,"837112/837968/841015/828500/837111/816031/831554/822697/836216/837059/825831/826884/817697/817872/819903/817814/843450/825650/821182/822338/835258/818258/832220/839292/831970",25
"GO:0005996","GO:0005996","monosaccharide metabolic process","24/2105","134/20875",0.00382022771287283,0.0203952536432506,0.0146466582401971,"842342/834475/837112/827834/819288/843027/839942/820006/837111/842114/843864/834076/819567/817426/831419/823794/817697/825458/831150/838199/835258/819331/815007/814643",24
"GO:0048528","GO:0048528","post-embryonic root development","28/2105","164/20875",0.00383998226583977,0.0204453109829847,0.0146826064446334,"831147/829860/837327/816256/819248/843208/829861/841944/820386/830457/838716/842281/842052/828967/832196/833957/821808/839103/820398/819927/838456/821416/835882/838740/824484/840115/834610/824568",28
"GO:0010555","GO:0010555","response to mannitol","8/2105","27/20875",0.00405052693097342,0.0213928634155969,0.0153630822498329,"817870/828081/817828/832206/829589/819700/824921/839062",8
"GO:0051552","GO:0051552","flavone metabolic process","8/2105","27/20875",0.00405052693097342,0.0213928634155969,0.0153630822498329,"829559/829560/816173/816041/816040/836480/836477/844193",8
"GO:0051554","GO:0051554","flavonol metabolic process","8/2105","27/20875",0.00405052693097342,0.0213928634155969,0.0153630822498329,"829559/829560/816173/816041/816040/836480/836477/844193",8
"GO:0036503","GO:0036503","ERAD pathway","14/2105","64/20875",0.00406690848755057,0.0214219511242637,0.0153839713123219,"837429/824489/837365/834207/842812/832950/836301/831870/820142/843462/837441/831392/828856/838261",14
"GO:0009687","GO:0009687","abscisic acid metabolic process","11/2105","45/20875",0.00426838185348471,0.0223042765288193,0.0160176049450885,"842880/827562/839889/827663/838224/817525/818706/817457/817257/838668/838824",11
"GO:0043288","GO:0043288","apocarotenoid metabolic process","11/2105","45/20875",0.00426838185348471,0.0223042765288193,0.0160176049450885,"842880/827562/839889/827663/838224/817525/818706/817457/817257/838668/838824",11
"GO:1902644","GO:1902644","tertiary alcohol metabolic process","11/2105","45/20875",0.00426838185348471,0.0223042765288193,0.0160176049450885,"842880/827562/839889/827663/838224/817525/818706/817457/817257/838668/838824",11
"GO:0009060","GO:0009060","aerobic respiration","20/2105","106/20875",0.00430809710281221,0.0224522520966668,0.0161238721976597,"840127/816381/825844/836704/816218/828805/821806/841765/828798/828321/818879/815120/824707/836809/820139/822359/834065/831884/833729/835598",20
"GO:0052386","GO:0052386","cell wall thickening","9/2105","33/20875",0.00433870073348689,0.0224927380130768,0.0161529467750869,"835828/824629/839028/842281/830154/819903/825650/818258/838438",9
"GO:0170041","GO:0170041","non-proteinogenic amino acid metabolic process","9/2105","33/20875",0.00433870073348689,0.0224927380130768,0.0161529467750869,"837082/829566/818489/821049/834660/836558/818588/814906/827506",9
"GO:0005984","GO:0005984","disaccharide metabolic process","16/2105","78/20875",0.00436997748605199,0.0225954216470405,0.0162266880543,"818902/842975/841567/836638/828081/828603/832206/829638/830979/828355/843531/826855/828504/840454/819828/814817",16
"GO:0072583","GO:0072583","clathrin-dependent endocytosis","10/2105","39/20875",0.0043830802048437,0.0226038429412097,0.0162327357269494,"828212/833474/839416/814723/824352/814689/828700/842251/820284/832340",10
"GO:0006102","GO:0006102","isocitrate metabolic process","5/2105","12/20875",0.00447681781279278,0.0228480080082948,0.0164080805573861,"816218/828805/815120/820139/831884",5
"GO:0010230","GO:0010230","alternative respiration","5/2105","12/20875",0.00447681781279278,0.0228480080082948,0.0164080805573861,"840127/816381/825844/821806/828321",5
"GO:0050665","GO:0050665","hydrogen peroxide biosynthetic process","5/2105","12/20875",0.00447681781279278,0.0228480080082948,0.0164080805573861,"827834/827563/828444/842710/820630",5
"GO:1902652","GO:1902652","secondary alcohol metabolic process","5/2105","12/20875",0.00447681781279278,0.0228480080082948,0.0164080805573861,"816218/828805/815120/820139/831884",5
"GO:1901361","GO:1901361","organic cyclic compound catabolic process","47/2105","317/20875",0.00463563760788637,0.0235974317507394,0.0169462721202211,"826642/817022/832524/843308/826798/819561/820006/838288/843507/814770/829566/827371/828391/839890/821569/821250/835480/828733/821049/844267/842281/829765/819567/817816/828127/837660/830154/823622/828132/839574/817876/835764/836558/818563/834408/838668/832285/818588/816309/829641/827134/837168/818559/829211/842199/830626/814643",47
"GO:0070588","GO:0070588","calcium ion transmembrane transport","12/2105","52/20875",0.00479865681742722,0.024364314253432,0.017497001526376,"831754/821863/825513/824349/829112/829918/824900/839138/839670/837280/842022/837296",12
"GO:0090351","GO:0090351","seedling development","36/2105","229/20875",0.00482840382258678,0.0244181575146574,0.0175356685544748,"842988/837430/841272/831700/843777/822371/839408/821855/831159/829841/815862/837531/827526/842314/820888/833957/828782/824751/825481/828945/839323/815120/843776/818986/828239/838456/832812/830916/836428/819129/828953/838824/819828/827925/830144/840311",36
"GO:0046352","GO:0046352","disaccharide catabolic process","6/2105","17/20875",0.00484644649148783,0.0244181575146574,0.0175356685544748,"828603/829638/843531/828504/840454/819828",6
"GO:1902288","GO:1902288","regulation of defense response to oomycetes","6/2105","17/20875",0.00484644649148783,0.0244181575146574,0.0175356685544748,"841606/822093/837210/831345/827085/835632",6
"GO:0071369","GO:0071369","cellular response to ethylene stimulus","18/2105","93/20875",0.00497797145114964,0.0250168463233796,0.0179656112522694,"834101/830917/823679/820429/824408/842710/837125/824807/821902/825831/834768/827297/822041/818670/819614/834509/840115/817375",18
"GO:0120254","GO:0120254","olefinic compound metabolic process","17/2105","86/20875",0.00500469247942861,0.0250871353294513,0.0180160886362717,"842880/827562/837082/819562/828726/839889/821710/827663/838224/817525/818706/817457/817257/838668/835882/838824/821676",17
"GO:0022406","GO:0022406","membrane docking","11/2105","46/20875",0.00510866809552035,0.0254786737928483,0.0182972682754946,"816915/840119/825318/826820/824405/820355/838456/820201/835498/837791/837404",11
"GO:0140056","GO:0140056","organelle localization by membrane tethering","11/2105","46/20875",0.00510866809552035,0.0254786737928483,0.0182972682754946,"816915/840119/825318/826820/824405/820355/838456/820201/835498/837791/837404",11
"GO:0009688","GO:0009688","abscisic acid biosynthetic process","8/2105","28/20875",0.00517739871614194,0.0256268227909538,0.018403660075363,"842880/827562/839889/838224/818706/817257/838668/838824",8
"GO:0043289","GO:0043289","apocarotenoid biosynthetic process","8/2105","28/20875",0.00517739871614194,0.0256268227909538,0.018403660075363,"842880/827562/839889/838224/818706/817257/838668/838824",8
"GO:1902645","GO:1902645","tertiary alcohol biosynthetic process","8/2105","28/20875",0.00517739871614194,0.0256268227909538,0.018403660075363,"842880/827562/839889/838224/818706/817257/838668/838824",8
"GO:0016106","GO:0016106","sesquiterpenoid biosynthetic process","10/2105","40/20875",0.00532588369616005,0.0262957164948253,0.0188840197536977,"842880/827562/829417/826958/839889/838224/818706/817257/838668/838824",10
"GO:0016145","GO:0016145","S-glycoside catabolic process","9/2105","34/20875",0.00538195607446783,0.0263088175352398,0.0188934281417912,"825182/842945/832525/825184/819055/834871/842281/821201/820888",9
"GO:0019759","GO:0019759","glycosinolate catabolic process","9/2105","34/20875",0.00538195607446783,0.0263088175352398,0.0188934281417912,"825182/842945/832525/825184/819055/834871/842281/821201/820888",9
"GO:0019762","GO:0019762","glucosinolate catabolic process","9/2105","34/20875",0.00538195607446783,0.0263088175352398,0.0188934281417912,"825182/842945/832525/825184/819055/834871/842281/821201/820888",9
"GO:0034614","GO:0034614","cellular response to reactive oxygen species","9/2105","34/20875",0.00538195607446783,0.0263088175352398,0.0188934281417912,"821135/820564/834678/838212/837075/843864/816248/837405/840318",9
"GO:0009789","GO:0009789","positive regulation of abscisic acid-activated signaling pathway","12/2105","53/20875",0.00564585477888482,0.0275305294910968,0.0197707890120406,"839324/817807/832750/838922/843418/828444/814683/843106/821005/817876/830497/826541",12
"GO:0048646","GO:0048646","anatomical structure formation involved in morphogenesis","37/2105","240/20875",0.00596130587082821,0.0287053418890371,0.0206144694089585,"829860/829417/842203/816256/831401/838069/832364/836572/829861/824582/841944/824408/830457/818520/817544/830979/832146/825831/821995/823964/832196/821808/839103/820398/821416/836753/817157/825122/835882/838740/824895/824484/836560/823396/817343/839141/817375",37
"GO:1901607","GO:1901607","alpha-amino acid biosynthetic process","29/2105","177/20875",0.00600454177953049,0.0287053418890371,0.0206144694089585,"827024/818902/817180/837082/844329/828364/821817/838352/833738/826844/829715/830457/837543/829452/824629/818721/823601/814980/816270/835571/834660/828815/839103/833436/840543/824484/827506/833841/827122",29
"GO:0006893","GO:0006893","Golgi to plasma membrane transport","7/2105","23/20875",0.00601416492990956,0.0287053418890371,0.0206144694089585,"841165/842275/820201/825257/838713/830440/835297",7
"GO:0031408","GO:0031408","oxylipin biosynthetic process","7/2105","23/20875",0.00601416492990956,0.0287053418890371,0.0206144694089585,"829869/841944/827371/817197/843584/821808/816894",7
"GO:1900457","GO:1900457","regulation of brassinosteroid mediated signaling pathway","7/2105","23/20875",0.00601416492990956,0.0287053418890371,0.0206144694089585,"822312/819248/843998/824807/818670/829993/831285",7
"GO:0009788","GO:0009788","negative regulation of abscisic acid-activated signaling pathway","13/2105","60/20875",0.00601792192902149,0.0287053418890371,0.0206144694089585,"841606/836040/836596/839265/837890/836739/828714/821182/832215/832396/837393/829473/834026",13
"GO:0010311","GO:0010311","lateral root formation","13/2105","60/20875",0.00601792192902149,0.0287053418890371,0.0206144694089585,"829860/816256/829861/841944/830457/832196/821808/839103/820398/821416/835882/838740/824484",13
"GO:1901420","GO:1901420","negative regulation of response to alcohol","13/2105","60/20875",0.00601792192902149,0.0287053418890371,0.0206144694089585,"841606/836040/836596/839265/837890/836739/828714/821182/832215/832396/837393/829473/834026",13
"GO:1905958","GO:1905958","negative regulation of cellular response to alcohol","13/2105","60/20875",0.00601792192902149,0.0287053418890371,0.0206144694089585,"841606/836040/836596/839265/837890/836739/828714/821182/832215/832396/837393/829473/834026",13
"GO:1901264","GO:1901264","carbohydrate derivative transport","14/2105","67/20875",0.00625150045049498,0.0297474779890703,0.0213628695791133,"842477/828955/831193/817544/814811/826685/839920/837998/828400/832120/825857/832812/818031/830144",14
"GO:0009624","GO:0009624","response to nematode","17/2105","88/20875",0.00636020999071602,0.0301918401968929,0.021681984090101,"843660/821832/842477/842203/824349/829400/819392/830058/818520/827464/832794/821037/833782/818409/835437/825186/820384",17
"GO:0005976","GO:0005976","polysaccharide metabolic process","64/2105","465/20875",0.00638380279442226,0.03023098919474,0.0217100985721243,"816699/819130/834475/837112/818785/827635/837968/828081/817357/841015/815950/828500/824918/842108/843208/842651/839942/817184/841820/837111/827905/828067/816031/831554/822697/836216/837059/832209/821975/819988/822462/825831/826884/828967/817426/833302/823794/817697/840272/817872/835418/824018/843776/828064/819903/817814/843450/818128/825650/821182/822338/821312/837189/822439/835258/839686/818258/828953/832220/843203/839292/831402/831400/831970",64
"GO:0060918","GO:0060918","auxin transport","23/2105","132/20875",0.00643550606027542,0.0304027504526201,0.0218334472927178,"829417/843986/816256/822148/819314/836165/842281/824516/843602/842275/837881/820398/838324/843201/822320/838456/824330/838221/817157/829103/829829/843985/844193",23
"GO:0048235","GO:0048235","pollen sperm cell differentiation","9/2105","35/20875",0.0066090083834656,0.0308745701043075,0.0221722801069673,"842932/828800/817807/819988/819212/837163/830497/819620/820317",9
"GO:0051592","GO:0051592","response to calcium ion","9/2105","35/20875",0.0066090083834656,0.0308745701043075,0.0221722801069673,"837408/824349/834473/838832/828763/827114/825138/825804/818258",9
"GO:0002252","GO:0002252","immune effector process","6/2105","18/20875",0.00665743882390613,0.0308745701043075,0.0221722801069673,"834101/824410/820357/842710/824807/834768",6
"GO:0006903","GO:0006903","vesicle targeting","6/2105","18/20875",0.00665743882390613,0.0308745701043075,0.0221722801069673,"837438/824384/820201/834798/839062/814675",6
"GO:0009313","GO:0009313","oligosaccharide catabolic process","6/2105","18/20875",0.00665743882390613,0.0308745701043075,0.0221722801069673,"828603/829638/843531/828504/840454/819828",6
"GO:0071216","GO:0071216","cellular response to biotic stimulus","6/2105","18/20875",0.00665743882390613,0.0308745701043075,0.0221722801069673,"832750/843716/834758/842432/827493/821717",6
"GO:1990641","GO:1990641","response to iron ion starvation","6/2105","18/20875",0.00665743882390613,0.0308745701043075,0.0221722801069673,"820564/840446/844220/828805/824516/819961",6
"GO:0005987","GO:0005987","sucrose catabolic process","5/2105","13/20875",0.00667642988042386,0.0308745701043075,0.0221722801069673,"828603/829638/843531/840454/819828",5
"GO:0009684","GO:0009684","indoleacetic acid biosynthetic process","5/2105","13/20875",0.00667642988042386,0.0308745701043075,0.0221722801069673,"823555/830154/835571/828484/823556",5
"GO:0019439","GO:0019439","aromatic compound catabolic process","45/2105","307/20875",0.00677163269599666,0.0312414904241532,0.0224357804595575,"826642/817022/832524/843308/826798/819561/820006/838288/843507/814770/829566/827371/828391/839890/821569/821250/835480/828733/844267/842281/829765/819567/817816/828127/837660/830154/823622/828132/839574/817876/835764/818563/834408/838668/832285/818588/816309/829641/827134/837168/818559/829211/842199/830626/814643",45
"GO:0071695","GO:0071695","anatomical structure maturation","23/2105","133/20875",0.00705786934006595,0.0324859873830138,0.0233295041639169,"834489/843282/819314/836633/837853/842651/831554/816281/819804/842281/824932/828991/819865/834412/839323/817206/818128/842251/819724/827022/816780/824309/821610",23
"GO:0006665","GO:0006665","sphingolipid metabolic process","12/2105","55/20875",0.00769369747978092,0.0351606924938441,0.025250318307094,"843838/839691/10723114/835203/821460/828239/818371/831966/843459/836015/843300/843785",12
"GO:0009694","GO:0009694","jasmonic acid metabolic process","12/2105","55/20875",0.00769369747978092,0.0351606924938441,0.025250318307094,"6241037/829869/830894/826456/841944/827371/843584/841026/827381/817876/816894/822169",12
"GO:0009845","GO:0009845","seed germination","31/2105","196/20875",0.00775082629303055,0.0351606924938441,0.025250318307094,"842988/837430/831700/843777/822371/839408/821855/831159/829841/837531/827526/842314/820888/833957/828782/824751/825481/828945/839323/843776/818986/828239/830916/836428/819129/828953/838824/819828/827925/830144/840311",31
"GO:0000162","GO:0000162","tryptophan biosynthetic process","7/2105","24/20875",0.00776390925625492,0.0351606924938441,0.025250318307094,"830457/824629/814980/835571/828815/839103/833841",7
"GO:0009074","GO:0009074","aromatic amino acid family catabolic process","7/2105","24/20875",0.00776390925625492,0.0351606924938441,0.025250318307094,"817022/814770/829566/835480/830154/818588/837168",7
"GO:0046219","GO:0046219","indolalkylamine biosynthetic process","7/2105","24/20875",0.00776390925625492,0.0351606924938441,0.025250318307094,"830457/824629/814980/835571/828815/839103/833841",7
