"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0009642","GO:0009642","response to light intensity","86/5177","164/20875",2.40976416021702e-14,1.91920502760141e-12,9.81118265231214e-13,"826093/838879/837555/817170/843737/825286/830756/817857/835919/822117/835809/816733/842760/818142/821268/5007686/826470/840099/815111/818741/828582/836244/841894/820464/817646/827922/821840/817329/831928/837332/837403/829220/834300/818531/5007942/843330/822525/840297/824885/828762/840069/829567/827842/818903/819358/824694/827463/837483/834652/817365/821111/841099/823901/841995/842526/839300/821260/820828/831501/821482/837593/835515/830662/819146/815247/824654/843099/815058/835507/824246/836789/842446/825376/825320/821203/831799/842386/28718283/815055/839449/821123/828613/834301/822391/818854/829544",86
"GO:0009668","GO:0009668","plastid membrane organization","44/5177","62/20875",2.57355588514112e-14,1.97897573236714e-12,1.01167369277961e-12,"829266/817170/837198/820236/815275/842073/832346/840099/839662/842072/822306/818514/817646/829696/826935/840144/821840/831086/819185/817569/829306/842833/817429/814640/823899/816386/10723110/835467/839753/818051/822055/833476/825466/830699/831975/827759/816623/843812/820461/827144/841033/840472/832500/818854",44
"GO:0016051","GO:0016051","carbohydrate biosynthetic process","156/5177","366/20875",4.10231655078447e-14,3.04938863608312e-12,1.5588802892981e-12,"816556/828801/824459/821148/843989/834677/838512/829984/844049/844293/829842/843659/825079/836456/817830/838450/839718/828690/839903/829149/817755/836504/824909/842752/836523/816399/822241/836047/821339/835603/822105/824710/837904/844160/830399/817607/819834/827298/824559/820474/842072/828020/836698/839880/844225/837963/830368/818447/836408/834829/834523/816697/814637/825048/843130/844194/819674/839475/843830/834426/835750/825285/817818/829381/836213/830559/821783/829376/839467/837716/838257/827940/835035/830847/827419/831140/837277/840847/841588/830090/821223/825440/833975/837610/819353/835220/828758/824134/829509/836262/818766/831430/830315/822277/827550/839030/832497/830549/830153/819380/836710/821589/827438/818580/836263/821672/840953/825246/830665/820845/828564/818212/839224/831769/816652/819639/835849/839723/830052/818285/836343/834883/832042/838203/816672/840895/827498/816821/821206/837885/843530/840098/829900/844288/839531/815963/835257/816753/820461/837095/825414/830662/824572/818349/824746/822807/842961/816845/825117/837848/828759/5007694/830135/844144/830663/843133",156
"GO:0006338","GO:0006338","chromatin remodeling","119/5177","257/20875",4.43911649351701e-14,3.1932999292074e-12,1.63244929116432e-12,"819210/820213/844066/820463/842099/839963/825482/827323/842855/841891/823578/839413/839984/828570/836516/832379/833676/830308/839393/831889/830719/825347/834510/832261/832154/815823/830303/837322/824393/821132/842529/824897/831743/844273/819910/839455/830006/817721/819965/836899/842655/820743/837093/819428/831635/818942/817278/836867/835424/843641/837366/829117/828904/825502/816905/826760/823594/819375/819348/838762/821873/836431/842312/828165/821382/828770/838774/841418/827336/828303/827933/823150/834451/819851/824147/821960/830376/821025/841528/817292/28717376/834961/837107/819878/834975/821404/820407/829657/837409/842858/838462/831660/830543/833951/827640/823286/836584/832829/842157/836808/5007942/838055/817246/826984/826539/816179/841910/818463/828831/819593/829484/843797/824621/816486/826420/828934/841923/836109/816317",119
"GO:0061024","GO:0061024","membrane organization","123/5177","269/20875",5.18941069290943e-14,3.61637057662126e-12,1.84872755934899e-12,"835112/829362/829266/844050/823405/819740/829037/833947/838600/830461/825231/827210/822557/817170/828005/837198/819122/839569/819896/823559/827505/828105/831546/822375/829347/832359/838891/834552/841472/820555/832756/823562/834718/839208/827055/828304/838193/834387/822024/832143/825463/820234/837737/817912/827341/835918/838056/829618/830785/829815/837949/826413/817291/830702/819128/820197/820236/815275/842073/821008/842086/832346/840099/826763/817502/839662/835645/818821/842072/822306/824118/836348/818514/836244/816633/817646/829696/826935/840144/821840/831086/819185/827512/817569/818086/829306/842833/817429/814640/820172/839343/823899/816386/840228/10723110/835467/839753/818051/837378/843139/822055/841244/833476/817673/825466/821680/830699/831975/832987/816342/827759/816623/843812/820461/827144/841033/828181/819295/840472/832500/828774/818854/838735",123
"GO:0006325","GO:0006325","chromatin organization","124/5177","272/20875",5.36724273454391e-14,3.62695493879785e-12,1.85413839920608e-12,"819210/820213/844066/820463/842099/839963/825482/827323/842855/841891/823578/839413/839984/824146/828570/836516/832379/833676/830308/839393/831889/830719/825347/834510/832261/832154/815823/830303/837322/824393/821132/842529/824897/831743/844273/819910/839455/830006/817721/819965/836899/842655/820743/837093/819428/831635/818942/817278/836867/835424/843641/837366/829117/828904/825502/816650/816905/826760/823594/819375/819348/838762/821873/836431/842312/828165/821382/828770/838774/841418/827336/842992/828303/827933/823150/834451/819851/824147/821960/830376/821025/841528/817292/28717376/834961/837107/819878/833791/834975/821404/820407/829657/837409/842858/838462/831660/830543/833951/827640/824873/823286/836584/832829/842157/836808/5007942/838055/817246/826984/826539/816179/841910/818463/828831/819593/829484/843797/824621/816486/826420/828934/841923/836109/816317",124
"GO:1903047","GO:1903047","mitotic cell cycle process","100/5177","204/20875",5.65686819842981e-14,3.71024002426426e-12,1.89671463123823e-12,"834213/835914/821148/831407/837647/816782/817851/839560/839419/818131/842394/834312/831275/821212/829618/831847/842992/824036/842804/833741/830399/820999/821947/832749/836845/844213/824169/834917/817411/823970/819744/816142/825034/826806/829564/830483/844000/838127/829904/834426/833791/834975/838135/821404/843964/841124/829714/841056/831988/826875/831404/829376/834324/839467/817129/819697/830326/841414/819713/830847/838687/828000/824873/825338/836861/814649/824955/822195/830090/841126/838202/830502/834492/829267/844108/822101/843357/829419/826539/832059/838650/830445/834670/824186/824585/841014/832208/828385/841471/820325/817518/819157/836667/821496/817217/831088/817921/843987/844377/818444",100
"GO:1901607","GO:1901607","alpha-amino acid biosynthetic process","90/5177","177/20875",6.6651242271569e-14,4.24663629330282e-12,2.17092617684539e-12,"817170/831666/816822/831332/841405/821050/832326/825317/830035/838807/835466/819954/838431/824923/824825/829387/824872/843869/816271/838140/816232/825500/841665/844399/830292/820320/816758/824015/832736/834407/839817/838445/826975/836707/817329/831660/815822/822396/819608/817519/840006/844395/826769/827715/843742/829510/815134/827027/837725/821977/821292/830442/819022/819654/820660/831255/820166/818978/836625/830888/825167/831522/831061/840011/818566/821147/841433/833535/837292/828213/836210/824130/831490/843612/835286/832872/832366/821482/818195/825376/821287/829949/821203/821845/831270/816812/832365/825068/818912/836709",90
"GO:0033014","GO:0033014","tetrapyrrole biosynthetic process","51/5177","79/20875",9.06773475533333e-14,5.61695791788703e-12,2.87144933918889e-12,"829266/819059/829322/835708/835165/831505/817056/816579/839489/835788/821840/831207/821673/821181/816538/827991/834085/837610/830724/841029/820069/834442/842700/839009/818766/843330/837374/824885/828851/5007676/817589/818644/827230/834757/820722/817195/818093/827580/824861/824345/817196/835937/824034/820628/836751/835507/828611/827479/828853/834633/831984",51
"GO:0007010","GO:0007010","cytoskeleton organization","141/5177","324/20875",9.82759788436404e-14,5.92311980598157e-12,3.02796259139865e-12,"842414/818077/832437/832171/834213/3770404/843928/839267/832060/836883/832860/828972/824908/824198/841937/817721/843934/837876/818131/832393/818773/829139/840440/829456/831976/821339/817860/816354/839401/830737/834459/831959/834908/821947/823743/816495/832749/841493/838034/835633/835011/836370/817411/835234/836408/819744/825034/818733/826806/815304/844375/839083/830483/827837/827328/816548/825867/819230/818595/837657/831988/831628/823744/816795/821783/831404/816290/817129/819697/819077/829600/835035/843134/838571/829016/828783/836773/839791/828826/825338/841412/823959/821494/836390/837558/822136/843509/835616/814722/841425/825902/836862/819026/829419/818339/826539/827876/822157/831412/821277/827154/838598/843254/834889/819717/835898/830445/824186/832098/828385/819774/843917/816416/843911/843899/819157/824666/829194/829750/819943/829367/823923/825255/821884/831813/838049/824260/820385/818161/832451/824542/834901/817504/831100/828449/827588/835761/838590/824087/828037/818577",141
"GO:0051726","GO:0051726","regulation of cell cycle","106/5177","223/20875",1.30707721874967e-13,7.67047946792569e-12,3.92123165624901e-12,"831836/836317/829409/829108/819896/816782/837133/839145/817851/839560/839816/832260/836456/830574/834312/831275/821212/816580/831847/842992/824036/816837/843271/837339/814812/817831/844213/824169/822331/823970/829919/826806/829564/820036/820217/840218/830483/838621/838127/829904/838833/839453/833791/824226/843599/843964/841124/817684/820746/829714/842858/826875/831404/834324/817129/830326/821383/831111/841414/831023/819713/838384/838687/828000/836861/824955/822195/822079/841126/838202/830502/844410/844108/824205/843357/817340/829419/837997/825111/820636/838650/824636/824585/841014/828385/823971/841471/820325/817518/819157/827261/822324/837249/836667/832503/816345/821496/817217/7922426/817921/817341/843987/844377/837359/818444/841559",106
"GO:0009639","GO:0009639","response to red or far red light","114/5177","248/20875",2.77827849085173e-13,1.58860539348701e-11,8.12112174248966e-12,"844376/829266/831793/827049/839226/842458/837479/825286/837579/817857/829866/825814/821781/832140/817241/818581/835842/831656/816650/834312/833693/831275/829009/836603/834663/826712/834983/821382/819383/826470/836463/820961/832432/829902/837417/832368/817016/831902/841922/843890/836244/830884/814686/832941/830543/816538/819992/836466/843693/838761/824019/817694/5007942/836248/817696/841671/834784/843330/827568/822525/829913/829435/818903/838057/836013/843805/819311/837483/824637/843288/825358/842538/837376/837576/824703/822519/839300/818029/832370/837990/830029/830062/838421/818341/825054/838125/815058/835507/814823/843393/830297/841717/822160/831368/28718283/836451/828629/815055/28718318/816703/834301/830041/5007837/822391/818887/28721166/844173/818854/829544/829361/833982/827051/831453/818596",114
"GO:0006260","GO:0006260","DNA replication","81/5177","157/20875",4.27923906110414e-13,2.38567577656556e-11,1.21958313241468e-11,"835624/831836/835914/826554/819896/844335/841251/821212/830755/831847/821187/824036/841506/841258/840026/829114/837339/814812/836845/844213/817292/838771/816142/815415/818812/837333/820217/840218/831145/838621/838127/814641/824226/817684/821389/820746/842620/841056/816985/826875/844215/843052/832836/830326/831023/819743/834960/828153/824368/822079/816715/826707/818332/823286/816632/834492/818650/822101/817340/834193/837636/843086/837997/825111/832830/834670/817506/824636/824585/832208/823971/817518/822324/837249/832503/835166/816345/7922426/834508/818444/841559",81
"GO:0006779","GO:0006779","porphyrin-containing compound biosynthetic process","48/5177","75/20875",7.82831980153886e-13,4.25784223351992e-11,2.17665477408641e-11,"829266/819059/829322/835708/835165/831505/817056/816579/839489/835788/821840/831207/821673/821181/816538/827991/834085/837610/830724/841029/834442/842700/839009/818766/843330/837374/824885/828851/5007676/817589/818644/827230/834757/820722/817195/818093/827580/824861/824345/835937/824034/820628/835507/828611/827479/828853/834633/831984",48
"GO:0044042","GO:0044042","glucan metabolic process","107/5177","231/20875",8.11000734316843e-13,4.30602770839657e-11,2.20128770743143e-11,"816556/824749/828801/821148/834677/843034/825079/836456/821807/838450/835664/839903/829149/817755/836504/824909/842752/836523/816399/830399/819834/843359/840099/827298/836698/839880/821127/834088/844225/830368/836408/816697/838138/843141/814637/831596/834426/833656/836213/830559/818682/821783/829376/839467/837716/838257/827940/835035/818259/830847/827419/838037/831140/840847/830090/836466/833975/837610/821313/818766/830315/827550/826481/832497/830549/821589/818580/824742/840953/843185/830665/820845/828564/818212/831769/837619/836343/834883/832042/835641/829936/821955/828024/832706/839531/835257/831618/837095/837698/824383/822590/815247/823850/836609/818349/824746/822807/836702/842961/825117/820265/5007694/842839/843133/837596/823634/827051",107
"GO:0033013","GO:0033013","tetrapyrrole metabolic process","62/5177","109/20875",8.71840148685279e-13,4.45970300026504e-11,2.27984817053908e-11,"829266/819059/831225/821463/839621/829322/835708/835165/831505/817056/842073/816579/833552/839489/838554/835788/821840/831207/821673/821181/816538/827991/834085/829854/837610/830724/841029/820069/834442/842700/839009/818766/843330/837374/824885/839472/828851/5007676/817589/818644/827230/834757/820722/837377/817195/818093/827580/824861/824345/817196/835937/816623/824034/820628/836751/833840/835507/828611/827479/828853/834633/831984",62
"GO:0023051","GO:0023051","regulation of signaling","148/5177","353/20875",8.79941399155434e-13,4.45970300026504e-11,2.27984817053908e-11,"830731/835934/831197/831213/837541/826093/831094/842951/835379/841427/823405/819911/820831/833590/838600/838316/817170/818540/827786/835296/833946/842741/831748/834184/838073/831889/838427/817919/839506/818680/837583/841486/842193/835956/819108/831937/829322/830006/835007/835809/820416/836806/818070/835098/820327/820816/824340/825107/828532/829754/824718/817118/822197/839301/830961/843117/821159/821382/816462/839160/828747/844261/821941/817056/827125/819383/836519/840860/843959/837597/836408/841860/838388/818794/817148/828205/819674/843432/841764/814686/827328/836822/820746/830997/835788/829783/817369/843442/836208/827389/832242/827123/829880/838448/839077/841284/844046/823959/821338/821705/843693/831747/833930/832270/844410/821055/6240858/830751/843330/814644/843096/820612/838565/827842/818903/842953/834869/838057/836656/832195/830556/838200/814670/836367/834702/843886/843915/838544/829392/816346/841622/824234/818029/829571/832149/832587/817593/841670/830062/843247/835401/842928/830662/835856/838916/831515/820883/831078",148
